maincategory_name,subcategory_name,ranking,title,ori_price,dis_price,discount_percent
여행,국내여행,65,"|전북 호텔| 라한호텔 전주 (전주,완주)",95000,95000,0
여행,국내여행,66,(이용1일전구매필수) 평창 대관령 삼양목장 (대관령/드라마촬영지/체험학습/가족여행/테마여행),7200,7200,10
여행,국내여행,67,제주 엘마리노 뷔페 런치 디너/중문관광단지 퍼시픽 리솜(구.퍼시픽랜드) 뷔페,26000,26000,0
여행,국내여행,68,"|서울 호텔| 코트야드 바이 메리어트 서울 타임스퀘어 (영등포,여의도)",121000,121000,0
여행,국내여행,69,서머셋 제주신화월드(제주 호텔/서귀포/서귀포시/중문/표선/성산),195270,195270,2
여행,국내여행,70,"|전남 리조트| 쏠비치 진도 리조트 (해남,완도,진도,강진,장흥,보성,고흥)",150000,150000,0
여행,국내여행,71,"|경남 호텔| 통영 스탠포드 호텔앤리조트 (거제,통영,고성)",137760,137760,0
컴퓨터/전자,컴퓨터 사업자몰,16,인텔 코어i5-10세대 10400 (코멧레이크S) (정품),246650,246650,2
컴퓨터/전자,컴퓨터 사업자몰,17,[D850]니콘 D850 바디,3850000,3850000,0
컴퓨터/전자,컴퓨터 사업자몰,18,Western Digital WD 공식총판 Green SSD 240GB TLC 대원CTS,33990,33990,0
컴퓨터/전자,컴퓨터 사업자몰,19,MSI MAG B450M 박격포 맥스(AMD B450/M-ATX),107510,107510,2
컴퓨터/전자,컴퓨터 사업자몰,20,[씨게이트]씨게이트 BARRACUDA HDD 2TB ST2000DM008 (3.5HDD/ SATA3/ 7200rpm/ 256MB/ SMR+MTC),64950,64950,2
컴퓨터/전자,컴퓨터 사업자몰,21,[소니]FE 100-400mm F4.5-5.6 GM OSS (SEL100400GM) 외,2845000,2845000,0
ALL,ALL,136,[진라면]진라면 매운맛 40봉,19900,19900,33
ALL,ALL,137,[루카스나인]루카스나인 라떼/믹스커피 50Tx2 (100T),23900,23900,17
ALL,ALL,138,[듀이]클린시아 스킨+로션+미스트 선물세트/민감성 화장품,34800,34800,0
ALL,ALL,139,[리얼지오지아(남성)] [지오지아] 춘추 데일리 사계절 정장 8종 균일/특가전 DJSA D,62300,62300,30
ALL,ALL,140,CJ 고메 바삭튀겨낸 모짜렐라 돈카츠 450g x3개,18900,18900,30
컴퓨터/전자,디지털 액세서리,2,[레드울프]노트20 S20 5G/노트10 9/S10/S9 울트라 가죽 폰케이스,19900,19900,17
컴퓨터/전자,디지털 액세서리,3,[삼성전자]갤럭시S20 S10 S9 노트20 울트라 노트10 노트9 핸드폰,9660,9660,51
컴퓨터/전자,디지털 액세서리,4,갤럭시S20 노트20/10 9 8 울트라 5G/S10/S9/S8/케이스,19900,19900,17
컴퓨터/전자,디지털 액세서리,5,[갤럭시]핸드폰케이스 S20 S10 노트20 노트10 노트9 노트8,9900,9900,17
컴퓨터/전자,디지털 액세서리,6,[삼성전자]핸드폰 갤럭시S20 S10 S9 노트20 울트라 노트10 노트9,9800,9800,51
컴퓨터/전자,디지털 액세서리,7,[삼성전자]핸드폰/갤럭시S20/S10/S9/노트9/A5/A7/A8/J5/폰케이스,9800,9800,51
도서/음반,시/소설,41,한 그릇 뚝딱 유아식 (유아 사은품 증정) 책 청림Life/ 북앤피플,25200,25200,0
도서/음반,시/소설,42,이웃집 악당  1~2 (전2권) / 가연,23400,23400,10
도서/음반,시/소설,43,철학의 숲,14400,14400,0
도서/음반,시/소설,44,베스트셀러-고요할수록 밝아지는것들.모든순간이너였다.죽고 싶지만. 설민석.애쓰지 않고 편안하게,11700,11700,0
도서/음반,시/소설,45,2020년- 동아출판 중학교 중학영어 1-2 평가문제집 중등 (중 1-2/ 윤정미 교과서편) 1학년 2학기,11700,11700,0
도서/음반,시/소설,46,주식투자 무작정 따라하기(2020),16200,16200,0
여행,국내여행,72,|전남 진도군| 쏠비치 진도(대명/호텔/대명/대명리조트/쏠비치/쏠비치대명/가족여행/진도/쏠비치호텔),150000,150000,0
여행,국내여행,73,|서울 강서구| 로얄스퀘어호텔 서울(로얄스퀘어호텔 서울/강서구 호텔/김포공항 호텔),60000,60000,0
여행,국내여행,74,(이용1시간전구매) 용인 동백 스포랜드 골프체험권 (용인골프/용인골프장/체험권/골프장/취미/골프/라운딩),7900,7900,0
여행,국내여행,75,제주렌트카 완전자차 전기차 승합차 셀토스 신형 제주공항렌트,9900,9900,28
여행,국내여행,76,제주 아이브호텔앤리조트(제주 호텔/서귀포/서귀포시/중문/표선/성산),30500,30500,1
컴퓨터/전자,컴퓨터 사업자몰,22,배터리증정| 파나소닉 DC-S1R (바디) 공식판매점 /C,4490000,4490000,0
컴퓨터/전자,컴퓨터 사업자몰,23,ESSENCORE (벌크) 에센코어 KLEVV NEO N400 240GB TLC + 5개 구매시 USB메모리 64GB 증정,27480,27480,3
컴퓨터/전자,컴퓨터 사업자몰,24,인텔 코어i5-10세대 10400F (코멧레이크S) (정품),223120,223120,2
컴퓨터/전자,컴퓨터 사업자몰,25,[삼성전자]데스크탑용 DDR4 16GB RAM (PC4-21300) 정품,59500,59500,0
컴퓨터/전자,컴퓨터 사업자몰,26,[아이디어패드]B2B 레노버 아이디어패드 Slim3-15IML 7WX,873000,873000,0
컴퓨터/전자,컴퓨터 사업자몰,27,인텔 펜티엄 INTEL 골드 G5420 (커피레이크-R) (정품),68980,68980,2
ALL,ALL,141,유현수쉐프의 한우 떡갈비 28장,54900,54900,0
ALL,ALL,142,(행사상품)N 동서식품_맥심모카골드믹스_230T 2760G ,21790,21790,0
ALL,ALL,143,퓨어커버 국내산 KF94 4중 마스크 대형 방역 황사 50매,34010,34010,6
ALL,ALL,144,[칠성사이다]칠성사이다 190mlx30캔,12900,12900,43
ALL,ALL,145,[메디플라워]뷰티풋 발각질 제거제/각질제거/풋크림 1+1특가/풋케어,6900,6900,68
ALL,ALL,146,[꿈토리]아기물티슈 넉넉한 점프 캡형 엠보 100매 10팩+휴대4팩,8900,8900,25
컴퓨터/전자,게임,1,[닌텐도]스위치 모여봐요 동물의숲 무료배송,62980,62980,0
컴퓨터/전자,디지털 액세서리,8,핸드폰케이스 전문샵 / 무료배송 / 사은품 증정,9900,9900,10
컴퓨터/전자,디지털 액세서리,9,[샤오미]Baseus 시력보호용 LED 모니터 라이트 조명 2세대,19480,19480,4
컴퓨터/전자,디지털 액세서리,10,[삼성전자]핸드폰/갤럭시노트20/S20/S10/S9/플러스/9/8/A31/SE2,9800,9800,51
컴퓨터/전자,디지털 액세서리,11,카카오 갤럭시S20 노트10 S9 S8 플러스 아이폰11 PRO,9900,9900,50
컴퓨터/전자,디지털 액세서리,12,[삼성전자]핸드폰 갤럭시S20 S10 S9플러스 노트20 울트라 노트10,9800,9800,51
컴퓨터/전자,디지털 액세서리,13,[브리츠]BE-LED3 시력보호/밝기조절/독서등/학습용/LED스탠드,22050,22050,11
도서/음반,시/소설,47,[민음사]마더스카페/민음사 안나 카레니나 세트(전3권),30800,30800,13
도서/음반,시/소설,48,2020년- 미래엔 고등학교 고등 국어 하 자습서 (신유식 교과서편) 고1용,16200,16200,0
도서/음반,시/소설,49,2020년- 미래엔 중학교 중학국어 1-2 평가문제집 중등 (중 1-2/ 신유식 교과서편) 1학년 2학기,15300,15300,0
도서/음반,시/소설,50,노견일기 1~3   정우열,40500,40500,0
도서/음반,시/소설,51,공부는 절대 나를 배신하지 않는다  [메이븐] [송영준],13500,13500,0
도서/음반,시/소설,52,마이클 조던(Michael Jordan),20700,20700,0
도서/음반,시/소설,53,2020년- 미래엔 중학교 중학국어 1-2 자습서 중등 (중 1-2/ 신유식 교과서편) - 1학년 2학기,17100,17100,0
여행,국내여행,77,|충남 보령시| 무창포 비체팰리스(대천/대천리조트/대천숙박/비체펠리스/비체/보령/충남보령/무창포),112000,112000,0
여행,국내여행,78,SRT편도/광주/최대20%SRT할인티켓+레일바이크할인패스,37000,37000,0
여행,국내여행,79,켄싱턴 리조트 가평 (구 청평점)(경기 호텔/가평/양평),71780,71780,3
여행,국내여행,80,"|강원 리조트| 롯데리조트 속초 (속초,양양,고성)",168300,168300,0
여행,국내여행,81,|강원 호텔| 켄싱턴호텔 평창(구 켄싱턴 플로라 호텔) (평창),79000,79000,0
여행,국내여행,82,용평리조트 발왕산 관광케이블카氣스카이워크(~9.30),16500,16500,0
여행,국내여행,83,"|전남 호텔| 호텔현대 바이 라한 목포 (목포,무안,영암,신안)",102000,102000,0
컴퓨터/전자,컴퓨터 사업자몰,28,[파빌리온]B2B 7501-WH02KR,1525000,1525000,0
컴퓨터/전자,컴퓨터 사업자몰,29,FE 24-70mm F2.8 GM (SEL2470GM) 외,2350000,2350000,0
컴퓨터/전자,컴퓨터 사업자몰,30,소니 A9M2 (본체) + 64GB 정품 주)클락,5943000,5943000,0
컴퓨터/전자,컴퓨터 사업자몰,31,DS cube _ w570 外,6863500,6863500,0
컴퓨터/전자,컴퓨터 사업자몰,32,ASUS PRIME B460M-A 코잇 (인텔B460/M-ATX),114330,114330,0
컴퓨터/전자,컴퓨터 사업자몰,33,FE 85mm F1.4 GM (SEL85F14GM) 외,1934000,1934000,0
컴퓨터/전자,컴퓨터 사업자몰,34,잘만테크 EcoMax 600W 83+,38790,38790,0
컴퓨터/전자,컴퓨터 사업자몰,35,[마이크로닉스]마이크로닉스 Classic II 600W +12V Single Rail 85+,57500,57500,0
ALL,ALL,147,[스웰데이]욕실주방 곰팡이제거제 젤타입 250ml 1+1,9500,9500,62
ALL,ALL,148,[까스텔바작]까스텔바작 망설이면 품절 한정수량 양말/모자 특가전,5810,5810,69
ALL,ALL,149,[트라이]여성팬티 5매/여자/여성/속옷/미디/맥시/위생/삼각/면,5900,5900,69
ALL,ALL,150,햇배 5kg 10-13과내외(가정용),12900,12900,50
ALL,ALL,151,호두왕찹쌀떡(80gX20입)/선물/떡 아이스박스,14900,14900,50
ALL,ALL,152,DELL S2719DGF 모니터 국내정품,299000,299000,0
ALL,ALL,153,[레노버]Gaming 3i 15IMH I5 LEGEND 1650 DOS/5%할인 79만,849000,849000,6
ALL,ALL,154,[라벨영]쇼킹 대디크림 3+1/검버섯+기미+색소침착 제거/비타민,29700,29700,0
컴퓨터/전자,게임,2,PC 크루세이더 킹즈3 로얄 에디션 스팀 한국코드,24050,24050,1
컴퓨터/전자,게임,3,[닌텐도][닌텐도 스위치] 모여봐요 동물의 숲 (한글화),59660,59660,5
컴퓨터/전자,게임,4,[닌텐도][닌텐도 스위치 주변기기]닌텐도 스위치 조이콘 L/R (정품),79800,79800,0
컴퓨터/전자,게임,5,[닌텐도]닌텐도 스위치 HAD 신형 동물의숲 에디션 한국판 발매,497610,497610,3
컴퓨터/전자,게임,6,PC GTA5 샤크카드 800만+100만 달러 락스타 코드 발송,57190,57190,1
컴퓨터/전자,게임,7,[닌텐도]닌텐도 스위치 프로컨트롤러 프로콘트롤러 케이블동봉,74780,74780,1
컴퓨터/전자,게임,8,[닌텐도]닌텐도 스위치본체 네온 정식발매 배터리개선 새제품,494010,494010,1
컴퓨터/전자,디지털 액세서리,14,제로스킨 갤럭시S20 울트라 S10 5G 노트10 S9 케이스,8400,8400,67
컴퓨터/전자,디지털 액세서리,15,갤럭시 노트105G플러스/노트8/S10/S9/S8/핸드폰케이스,19900,19900,17
컴퓨터/전자,디지털 액세서리,16,[삼성전자]갤럭시 탭S7+ 북커버 EF-BT970,75460,75460,2
컴퓨터/전자,디지털 액세서리,17,갤럭시노트10 노트9 노트8 S20 S10 S9 S8 S7 폰케이스,7800,7800,20
컴퓨터/전자,디지털 액세서리,18,갤럭시 노트10/노트8/노트5/S10/S9/S8/5G핸드폰케이스,25900,25900,13
컴퓨터/전자,디지털 액세서리,19,[삼성전자]정품 갤럭시노트20/노트20울트라 케이스 커버 모음전,44550,44550,10
컴퓨터/전자,디지털 액세서리,20,핸드폰 갤럭시S20 S10 노트10 플러스 아이폰11 XS 8,9700,9700,51
컴퓨터/전자,MP3/스피커,1,[브리츠]BA-MK38 2채널 컴퓨터 PC 노트북 TV 사운드바 스피커,19900,19900,9
도서/음반,시/소설,54,2020년- 천재교육 고등학교 고등 국어 문학 자습서 (정호웅 고2~3용),27000,27000,0
도서/음반,시/소설,55,신데렐라를 곱게 키웠습니다 3  키아르네,21600,21600,0
도서/음반,시/소설,56,신데렐라를 곱게 키웠습니다 2  키아르네,21600,21600,0
도서/음반,시/소설,57,신데렐라를 곱게 키웠습니다 1  키아르네,21600,21600,0
도서/음반,시/소설,58,인어가 잠든 집 돌이킬 수 없는 약속 마력의 태동 봉제인형 살인사건 나미야 잡화점의 기적,12600,12600,0
도서/음반,시/소설,59,공부는 절대 나를 배신하지 않는다  : 전교 꼴찌 영준이는 어떻게 수능 만점을 받았을까   송영준,13500,13500,0
도서/음반,시/소설,60,민음사 세계문학전집 전권 시리즈 1-365 권 데미안 인간실격 동물농장 오만과 편견 노인과 바다 레미제라블,7200,7200,0
여행,국내여행,84,금호 설악 리조트(강원 리조트/속초/강원권),59170,59170,3
여행,국내여행,85,|전북 전주시| 라한호텔 전주 (Lahan Hotel Jeonju)(전주/전주숙박/라한/라한호텔/전주호텔/전주한옥마을),105000,105000,0
여행,국내여행,86,"|인천 호텔| 골든튤립 인천공항 호텔 & 스위트 (인천공항,을왕리)",53000,53000,0
여행,국내여행,87,"|강원 호텔| 강릉 호텔 큐브 (경포대,사천,주문진,정동진)",44000,44000,0
여행,국내여행,88,"|경기 호텔| 가평 마이다스 호텔&리조트 (가평,청평)",140000,140000,0
여행,국내여행,89,|강원 속초시| 신세계 영랑호 리조트(속초/속초리조트/속초숙박/속초콘도/강원도/강원도 속초/동양),76800,76800,0
여행,국내여행,90,|강원 강릉시| 정동진 썬크루즈호텔(정동진호텔/정동진숙박/정동진썬크루즈호텔/정동진역호텔),119790,119790,0
컴퓨터/전자,컴퓨터 사업자몰,36,인텔 코어i3-9세대 INTEL 9100F (커피레이크-R) (정품),105260,105260,0
컴퓨터/전자,컴퓨터 사업자몰,37,[와콤]와콤 인튜어스 소형타블렛 CTL-4100WL 블랙,104410,104410,4
컴퓨터/전자,컴퓨터 사업자몰,38,FE 70-200mm F2.8 GM OSS (SEL70200GM) 외,2785000,2785000,0
컴퓨터/전자,컴퓨터 사업자몰,39,EOS 6D MARK II 외,2130000,2130000,0
컴퓨터/전자,컴퓨터 사업자몰,40,FE PZ 28-135mm F4 G OSS (SELP28135) 외,2619000,2619000,0
컴퓨터/전자,컴퓨터 사업자몰,41,캐논 EOS 850D 본체 정품 주)클락,1350000,1350000,0
컴퓨터/전자,컴퓨터 사업자몰,42,ASUS EX A320M-GAMING 아이보라 (AMD A320/M-ATX),77260,77260,3
컴퓨터/전자,컴퓨터 사업자몰,43,삼성전자 DDR4 16G PC4-25600 (정품),74720,74720,2
ALL,ALL,155,우리 맛있는 쌀 20kg 19년산 (푸드조아),48500,48500,30
ALL,ALL,156,[카파] 여성 2020 NEW 경량다운+플리스 패키지,62100,62100,10
ALL,ALL,157,[랩]LAMIS(라미스)_ 세로 미니 크로스백 AL3AB986,29000,29000,0
ALL,ALL,158,[미스타셰프]미스타셰프 육개장 600g 4팩/간편조리/즉석식품/증정,10790,10790,1
ALL,ALL,159,[뽀삐]순수3겹 화장지 27M 30롤x2팩/휴지 /+증정,29900,29900,40
ALL,ALL,160,[베베앙]베베앙 아기물티슈  시그니처 대용량 100매 캡형 10팩,13110,13110,52
ALL,ALL,161,이종임의 맛난 도가니탕 10팩 (700g   10팩),55910,55910,6
ALL,ALL,162,이프지 특가  후드티 집업 티셔츠 빅사이즈 롱긴팔티,7900,7900,69
컴퓨터/전자,게임,9,[플레이스테이션4]PS4 NBA 2K21 한글판 / 특전포함,62400,62400,4
컴퓨터/전자,게임,10,[닌텐도]컴퓨존 닌텐도 SWITCH 슈퍼 스매시브라더스 얼티밋,59200,59200,1
컴퓨터/전자,게임,11,닌텐도 SWITCH 스위치 파이어 엠블렘 풍화설월 컴퓨존,58910,58910,1
컴퓨터/전자,게임,12,PC 몬스터 헌터 월드 한글판 스팀 한국코드 (24시간),26730,26730,1
컴퓨터/전자,게임,13,c 닌텐도 SWITCH 마리오카트8 디럭스 한글판 재고보유,56410,56410,1
컴퓨터/전자,게임,14,[닌텐도]SWITCH NBA 2K21 한글판 / 특전포함,62400,62400,4
컴퓨터/전자,게임,15,PS4 마블 어벤져스 한글판 /예약판 특전증정 새상품,66350,66350,2
컴퓨터/전자,디지털 액세서리,21,[데켄스]갤럭시노트20 S20 울트라 노트10 9 S10 플러스 풀커버,21540,21540,2
컴퓨터/전자,디지털 액세서리,22,갤럭시탭S6 탭S7 lite 탭S5e 탭A 10.1블루투스키보드,48270,48270,1
컴퓨터/전자,디지털 액세서리,23,전자노트 12인치 메모/필기/연습장 (1+1) 단독특가,16560,16560,2
컴퓨터/전자,디지털 액세서리,24,[갤럭시]핸드폰 갤럭시S20 S10 5G S9 S8 노트10 노트9 A30 A50,8900,8900,10
컴퓨터/전자,디지털 액세서리,25,이지드로잉 1060+ /펜심 보호필름포함,46900,46900,1
컴퓨터/전자,디지털 액세서리,26,[신지모루]1+1 아이폰X/XS 11프로 7/8플러스 투명 핸드폰 케이스,5900,5900,1
컴퓨터/전자,MP3/스피커,2,블루투스노래방 미라클M70+ 한혜진마이크 MR듀엣,39270,39270,11
컴퓨터/전자,MP3/스피커,3,[카카오프렌즈]어피치 카카오프렌즈 블루투스 마이크 스피커(미러볼),50960,50960,2
컴퓨터/전자,MP3/스피커,4,[피스넷]무드등 블루투스 스피커 피스넷 무드사운드,13900,13900,17
컴퓨터/전자,MP3/스피커,5,펭수 블루투스 마이크 스피커,57820,57820,2
컴퓨터/전자,MP3/스피커,6,[마샬]Stockwell II 스톡웰 2 휴대용 블루투스 스피커 블랙,219100,219100,0
컴퓨터/전자,MP3/스피커,7,[컴소닉]컴소닉 필라 CM-700 USB 블랙 스탠드마이크 PC.컴퓨터,20240,20240,0
컴퓨터/전자,MP3/스피커,8,[로이체]블루투스 무선마이크 BTS30KM/로즈골드/미러볼+파우치,16520,16520,13
도서/음반,시/소설,61,[창비]아몬드 (양장),10800,10800,0
도서/음반,시/소설,62,개를 훔치는 완벽한 방법 : 리커버  바바라 오코너,12150,12150,0
도서/음반,시/소설,63,2020년- 천재교육 중학교 중학 과학 2 자습서 중등 (노태희 교과서편) - 2학년,26100,26100,0
도서/음반,시/소설,64,묵향 1 - 35 권 무협 판타지 소설 장편소설,8100,8100,0
도서/음반,시/소설,65,나는 나로 살기로 했다,12420,12420,0
